ec_num	uniprot_id	opt	species	references	comments	opt_mean
3.2.1.8	D1KJJ7	7.0	Nesterenkonia xinjiangensis	7765283,10923787,10989179,15629130,16915648,15064978,17445930,18379842,19349753,19838860,19854928,19759868,20154127,21455595,21237221,19916085,23117673,20349285,29236500,30397764,29491860,29355625,30753879,29704649	#24# at 80°C <149>; #64# wild-type enzyme <92>; #209,306# recombinant enzyme <217,399>; #48# xylanase A <8>; #189# recombinant His-tagged enzyme <227>; #108# isozymes IIb and IId <90>; #11# X-I <138>; #168# highest xylanase activity in citrate-phosphate buffer, 10% less activity than in Tris-HCl <195>; #119# xylanase activity of the fusion enzyme (EG-M-Xyn) of endoglucanase (cellulase) from Teleogryllus emma and xylanase from Thermomyces lanuginosus <401>	7.0
3.1.3.4	Q6NQL6	7.0	Arabidopsis thaliana	9370315,10685032,17105729,17652095,18215144,19136718,18755595	#10# reaction with diacylglycerol diphosphate or lysophosphatidate <43>; #10# 104-kDa enzyme form <20>; #13# isozyme LPPepsilon1 <75>; #35# isozyme LPPepsilon2 <75>	7.0
3.6.1.13	Q9UKK9	7.0	Homo sapiens	10722730,18462755	#14# activity with ADP-mannose <19>	7.0
3.2.1.8	D1G4K3	7.0	Paecilomyces sp. 'thermophila'	7765283,10923787,10989179,15629130,16915648,15064978,17445930,18379842,19349753,19838860,19854928,19759868,20154127,21455595,21237221,19916085,23117673,20349285,29236500,30397764,29491860,29355625,30753879,29704649	#24# at 80°C <149>; #64# wild-type enzyme <92>; #209,306# recombinant enzyme <217,399>; #48# xylanase A <8>; #189# recombinant His-tagged enzyme <227>; #108# isozymes IIb and IId <90>; #11# X-I <138>; #168# highest xylanase activity in citrate-phosphate buffer, 10% less activity than in Tris-HCl <195>; #119# xylanase activity of the fusion enzyme (EG-M-Xyn) of endoglucanase (cellulase) from Teleogryllus emma and xylanase from Thermomyces lanuginosus <401>	7.0
3.2.1.8	B1A3N2	7.0	Paenibacillus curdlanolyticus	7765283,10923787,10989179,15629130,16915648,15064978,17445930,18379842,19349753,19838860,19854928,19759868,20154127,21455595,21237221,19916085,23117673,20349285,29236500,30397764,29491860,29355625,30753879,29704649	#24# at 80°C <149>; #64# wild-type enzyme <92>; #209,306# recombinant enzyme <217,399>; #48# xylanase A <8>; #189# recombinant His-tagged enzyme <227>; #108# isozymes IIb and IId <90>; #11# X-I <138>; #168# highest xylanase activity in citrate-phosphate buffer, 10% less activity than in Tris-HCl <195>; #119# xylanase activity of the fusion enzyme (EG-M-Xyn) of endoglucanase (cellulase) from Teleogryllus emma and xylanase from Thermomyces lanuginosus <401>	7.0
3.2.1.14	Q93AD3	7.0	Bacillus thuringiensis	7763357,8477714,12074700,12579379,11929279,16684504,16765843,18175902,17126584,18359848,19224400,21897030,20622499,20576315,28377239	#30# basic chitinase <38>; #22# isoenzyme C4 <53>; #168# protease activity <132>; #90# substrate: 4-methylumbelliferyl-(GlcNAc)2 <162>	7.0
3.2.1.8	G2QDB9	7.0	Thermothelomyces thermophilus	7765283,10923787,10989179,15629130,16915648,15064978,17445930,18379842,19349753,19838860,19854928,19759868,20154127,21455595,21237221,19916085,23117673,20349285,29236500,30397764,29491860,29355625,30753879,29704649	#24# at 80°C <149>; #64# wild-type enzyme <92>; #209,306# recombinant enzyme <217,399>; #48# xylanase A <8>; #189# recombinant His-tagged enzyme <227>; #108# isozymes IIb and IId <90>; #11# X-I <138>; #168# highest xylanase activity in citrate-phosphate buffer, 10% less activity than in Tris-HCl <195>; #119# xylanase activity of the fusion enzyme (EG-M-Xyn) of endoglucanase (cellulase) from Teleogryllus emma and xylanase from Thermomyces lanuginosus <401>	7.0
3.2.1.8	E4Q2A4	7.0	Caldicellulosiruptor owensensis	7765283,10923787,10989179,15629130,16915648,15064978,17445930,18379842,19349753,19838860,19854928,19759868,20154127,21455595,21237221,19916085,23117673,20349285,29236500,30397764,29491860,29355625,30753879,29704649	#24# at 80°C <149>; #64# wild-type enzyme <92>; #209,306# recombinant enzyme <217,399>; #48# xylanase A <8>; #189# recombinant His-tagged enzyme <227>; #108# isozymes IIb and IId <90>; #11# X-I <138>; #168# highest xylanase activity in citrate-phosphate buffer, 10% less activity than in Tris-HCl <195>; #119# xylanase activity of the fusion enzyme (EG-M-Xyn) of endoglucanase (cellulase) from Teleogryllus emma and xylanase from Thermomyces lanuginosus <401>	7.0
2.6.1.7	B1B6U5	6.0-8.0	Haemaphysalis longicornis	19381689	None	7.0
2.8.2.1	O43704	7.0	Homo sapiens	8129730,8093002,3860259,8954889,9566740,9647753,10775429,10623578,10814545,11739018,12054462,12590501,12761191,15820212,16962072,17002600,16413005,17908235,20566371,29484646	#3# M-PST, with substrate dopamine <19>; #30# with n-propyl gallate as substrate <49>; #14# SULT1A3, with substrate 3-nitro-L-tyrosine <67>; #14# with substrate 7-hydroxyserotonin <81>	7.0
3.2.1.51	A0A1B1NX89	7.0	Wenyingzhuangia fucanilytica	10655154,7881175,12715078,21097595,26941394,26663202,26800369,27576198	#47# fluorogenic substrate, natural substrates, isolated from dog brain, more readily digested at acidic pH <4>; #2# optimal hydrolysis rate for 4-methylumbelliferyl-alpha-L-fucopyranoside <10>	7.0
3.2.1.51	A0A068B4L8	7.0	uncultured bacterium	10655154,7881175,12715078,21097595,26941394,26663202,26800369,27576198	#47# fluorogenic substrate, natural substrates, isolated from dog brain, more readily digested at acidic pH <4>; #2# optimal hydrolysis rate for 4-methylumbelliferyl-alpha-L-fucopyranoside <10>	7.0
3.2.1.1	A0A2D9BRK8	7.0	Marinobacter sp. EMB8	10650204,11162382,16023996,15736945,15364283,15358677,15517355,17690465,16927263,16959553,18552192,18626642,18387632,19585523,20039188,20495998,22613096,29607285,29752267,25907330,28709882,27904395,29030997,29729336,26657843,26740465	#192# optimum <241>; #35# deglycosylated recombinant ABA, at 37°C <137>; #71# isozyme AII <165>; #168# isozyme alpha-amylase I <154>; #192# amylase activity in vivo <358>	7.0
3.1.7.11	Q8GUE4	7.0	Cinnamomum tenuipile	15680985	None	7.0
2.7.4.3	P05081	7.0	Gallus gallus	203453,31204977	#8# ADP + ADP, acidic heart enzyme <15>	7.0
2.7.7.64	Q9C5I1	7.0	Arabidopsis thaliana	15326166,17341835	#10# UDP-glucose-synthesising activity <7>; #12# pH 6.5-7.5, formation of UDP-glucose <3>	7.0
2.7.4.31	Q57900	7.0	Methanocaldococcus jannaschii	26100040	None	7.0
3.2.1.51	A0A068B2Y3	7.0	uncultured bacterium	10655154,7881175,12715078,21097595,26941394,26663202,26800369,27576198	#47# fluorogenic substrate, natural substrates, isolated from dog brain, more readily digested at acidic pH <4>; #2# optimal hydrolysis rate for 4-methylumbelliferyl-alpha-L-fucopyranoside <10>	7.0
3.2.1.51	A0A0H2YQI3	7.0	Clostridium perfringens	10655154,7881175,12715078,21097595,26941394,26663202,26800369,27576198	#47# fluorogenic substrate, natural substrates, isolated from dog brain, more readily digested at acidic pH <4>; #2# optimal hydrolysis rate for 4-methylumbelliferyl-alpha-L-fucopyranoside <10>	7.0
3.2.1.20	A0A1S6JYL1	7.0	Alkalihalophilus pseudofirmus	16667773,16702880,20358285,25326060,28366860	#17# alpha-glucosidase 1 <79>; #59# isozymes MG4 and MG6 <134>; #35# immobilized enzyme entrapped in agar <205>	7.0
3.2.1.51	A0A068B780	7.0	uncultured bacterium	10655154,7881175,12715078,21097595,26941394,26663202,26800369,27576198	#47# fluorogenic substrate, natural substrates, isolated from dog brain, more readily digested at acidic pH <4>; #2# optimal hydrolysis rate for 4-methylumbelliferyl-alpha-L-fucopyranoside <10>	7.0
3.1.1.26	Q9AQT8	7.0	Vigna unguiculata	11171206,11240125,18267087,18304191	#12# in chilling-tolerant lines <15>; #12# optimal pH of galactolipase in chilling-tolerant lines <29>	7.0
3.1.1.72	B8YIE0	7.0	Volvariella volvacea	7574610,2082827,19473250,21382014,22112517,21824816,23828600,23287498,23474097,28950907	#9# isoenzyme I <9>	7.0
3.1.1.72	F2X2G0	7.0	Chrysosporium lucknowense	7574610,2082827,19473250,21382014,22112517,21824816,23828600,23287498,23474097,28950907	#9# isoenzyme I <9>	7.0
3.1.1.72	H2ESB9	7.0	Phanerodontia chrysosporium	7574610,2082827,19473250,21382014,22112517,21824816,23828600,23287498,23474097,28950907	#9# isoenzyme I <9>	7.0
3.1.1.72	F2X2F9	7.0	Chrysosporium lucknowense	7574610,2082827,19473250,21382014,22112517,21824816,23828600,23287498,23474097,28950907	#9# isoenzyme I <9>	7.0
3.2.1.1	Q2KJQ1	7.0	Blattella germanica	10650204,11162382,16023996,15736945,15364283,15358677,15517355,17690465,16927263,16959553,18552192,18626642,18387632,19585523,20039188,20495998,22613096,29607285,29752267,25907330,28709882,27904395,29030997,29729336,26657843,26740465	#192# optimum <241>; #35# deglycosylated recombinant ABA, at 37°C <137>; #71# isozyme AII <165>; #168# isozyme alpha-amylase I <154>; #192# amylase activity in vivo <358>	7.0
3.1.1.72	Q9K5F2	7.0	Bacillus pumilus	7574610,2082827,19473250,21382014,22112517,21824816,23828600,23287498,23474097,28950907	#9# isoenzyme I <9>	7.0
3.1.1.72	A0A2H4V677	7.0	Penicillium chrysogenum	7574610,2082827,19473250,21382014,22112517,21824816,23828600,23287498,23474097,28950907	#9# isoenzyme I <9>	7.0
5.3.1.25	B8E1T1	7.0	Dictyoglomus turgidum	19856146,22627384	#5# L-fucose isomerization <19>	7.0
3.2.1.51	A0A068B3H5	7.0	uncultured bacterium	10655154,7881175,12715078,21097595,26941394,26663202,26800369,27576198	#47# fluorogenic substrate, natural substrates, isolated from dog brain, more readily digested at acidic pH <4>; #2# optimal hydrolysis rate for 4-methylumbelliferyl-alpha-L-fucopyranoside <10>	7.0
3.1.1.13	Q2TFW1	7.0	Ophiostoma piceae	7329068,19426,12506971,12074697,11861500,11959857,16463077,18499049,19281875,20473956,19615880,26853742,30004170,26653879	#20# luteal CEase <32>; #6# free enzyme, coimmobilized enzyme <49>	7.0
3.2.1.4	F2VRZ0	6.0-8.0	Phialophora sp. CGMCC 3328	19390881,22868008	#102# crude enzyme extract <226>; #274# EgGH45, measured in various buffers at pH 3-11 (McIlvaine, Tris-HCl, glycine-NaOH) at 60°C for 30 min <351>	7.0
3.1.6.1	Q9X229	7.0	Thermotoga maritima	14600791,15596366	#33# activity of purified arylsulfatase analysed at 40°C and at pH 4.5 to 10, p-nitrophenyl sulfate as substrate <38>	7.0
3.1.1.73	Q5B2G3	7.0	Aspergillus nidulans	15716038,17989872,16702605,17043824,19644688,19767844,21266107,23793626,23649351,22770893,22441123,25093500,25066066,29390959	#150# immobilized enzyme <156>; #43# recombinant enzyme <93>; #61# purified enzyme <83>; #24# isoenzyme FAE-I <48>; #24,50# isoenzyme FAE-II <48>; #24# substrate: methyl coumarate, isoenzyme FoFAE-I <64>; #24# substrate: methyl sinapate, isoenzyme FoFAE-II <64>; #24# Fae-I and Fae-II <80>; #76# FaeB <80>; #42# isozyme R43 <115>	7.0
3.1.1.73	Q5BCF8	7.0	Aspergillus nidulans	15716038,17989872,16702605,17043824,19644688,19767844,21266107,23793626,23649351,22770893,22441123,25093500,25066066,29390959	#150# immobilized enzyme <156>; #43# recombinant enzyme <93>; #61# purified enzyme <83>; #24# isoenzyme FAE-I <48>; #24,50# isoenzyme FAE-II <48>; #24# substrate: methyl coumarate, isoenzyme FoFAE-I <64>; #24# substrate: methyl sinapate, isoenzyme FoFAE-II <64>; #24# Fae-I and Fae-II <80>; #76# FaeB <80>; #42# isozyme R43 <115>	7.0
3.1.1.73	M9VY17	7.0	uncultured bacterium	15716038,17989872,16702605,17043824,19644688,19767844,21266107,23793626,23649351,22770893,22441123,25093500,25066066,29390959	#150# immobilized enzyme <156>; #43# recombinant enzyme <93>; #61# purified enzyme <83>; #24# isoenzyme FAE-I <48>; #24,50# isoenzyme FAE-II <48>; #24# substrate: methyl coumarate, isoenzyme FoFAE-I <64>; #24# substrate: methyl sinapate, isoenzyme FoFAE-II <64>; #24# Fae-I and Fae-II <80>; #76# FaeB <80>; #42# isozyme R43 <115>	7.0
3.1.1.73	M9VUE0	7.0	uncultured bacterium	15716038,17989872,16702605,17043824,19644688,19767844,21266107,23793626,23649351,22770893,22441123,25093500,25066066,29390959	#150# immobilized enzyme <156>; #43# recombinant enzyme <93>; #61# purified enzyme <83>; #24# isoenzyme FAE-I <48>; #24,50# isoenzyme FAE-II <48>; #24# substrate: methyl coumarate, isoenzyme FoFAE-I <64>; #24# substrate: methyl sinapate, isoenzyme FoFAE-II <64>; #24# Fae-I and Fae-II <80>; #76# FaeB <80>; #42# isozyme R43 <115>	7.0
3.1.1.73	F9UM18	7.0	Lactiplantibacillus plantarum	15716038,17989872,16702605,17043824,19644688,19767844,21266107,23793626,23649351,22770893,22441123,25093500,25066066,29390959	#150# immobilized enzyme <156>; #43# recombinant enzyme <93>; #61# purified enzyme <83>; #24# isoenzyme FAE-I <48>; #24,50# isoenzyme FAE-II <48>; #24# substrate: methyl coumarate, isoenzyme FoFAE-I <64>; #24# substrate: methyl sinapate, isoenzyme FoFAE-II <64>; #24# Fae-I and Fae-II <80>; #76# FaeB <80>; #42# isozyme R43 <115>	7.0
3.1.1.73	M9VY20	7.0	uncultured bacterium	15716038,17989872,16702605,17043824,19644688,19767844,21266107,23793626,23649351,22770893,22441123,25093500,25066066,29390959	#150# immobilized enzyme <156>; #43# recombinant enzyme <93>; #61# purified enzyme <83>; #24# isoenzyme FAE-I <48>; #24,50# isoenzyme FAE-II <48>; #24# substrate: methyl coumarate, isoenzyme FoFAE-I <64>; #24# substrate: methyl sinapate, isoenzyme FoFAE-II <64>; #24# Fae-I and Fae-II <80>; #76# FaeB <80>; #42# isozyme R43 <115>	7.0
3.2.1.132	C9D7S2	7.0	Trichormus fertilissimus	12728987,17031054,19342008,20228117,24360467,29687713	#65# and 5.0, at pH 7.0 higher chitosanase activity than at pH 5.0 <72>; #9# isoform CHSA2 <124>	7.0
3.2.1.1	P04746	7.0	Homo sapiens	10650204,11162382,16023996,15736945,15364283,15358677,15517355,17690465,16927263,16959553,18552192,18626642,18387632,19585523,20039188,20495998,22613096,29607285,29752267,25907330,28709882,27904395,29030997,29729336,26657843,26740465	#192# optimum <241>; #35# deglycosylated recombinant ABA, at 37°C <137>; #71# isozyme AII <165>; #168# isozyme alpha-amylase I <154>; #192# amylase activity in vivo <358>	7.0
3.1.1.73	M9VUD6	7.0	uncultured bacterium	15716038,17989872,16702605,17043824,19644688,19767844,21266107,23793626,23649351,22770893,22441123,25093500,25066066,29390959	#150# immobilized enzyme <156>; #43# recombinant enzyme <93>; #61# purified enzyme <83>; #24# isoenzyme FAE-I <48>; #24,50# isoenzyme FAE-II <48>; #24# substrate: methyl coumarate, isoenzyme FoFAE-I <64>; #24# substrate: methyl sinapate, isoenzyme FoFAE-II <64>; #24# Fae-I and Fae-II <80>; #76# FaeB <80>; #42# isozyme R43 <115>	7.0
2.8.3.16	O06644	6.5-7.5	Oxalobacter formigenes	2361939	None	7.0
3.1.1.73	F8SUI7	7.0	Rusa unicolor	15716038,17989872,16702605,17043824,19644688,19767844,21266107,23793626,23649351,22770893,22441123,25093500,25066066,29390959	#150# immobilized enzyme <156>; #43# recombinant enzyme <93>; #61# purified enzyme <83>; #24# isoenzyme FAE-I <48>; #24,50# isoenzyme FAE-II <48>; #24# substrate: methyl coumarate, isoenzyme FoFAE-I <64>; #24# substrate: methyl sinapate, isoenzyme FoFAE-II <64>; #24# Fae-I and Fae-II <80>; #76# FaeB <80>; #42# isozyme R43 <115>	7.0
3.2.1.132	A0A2W4GVN6	7.0	Paenibacillus dendritiformis	12728987,17031054,19342008,20228117,24360467,29687713	#65# and 5.0, at pH 7.0 higher chitosanase activity than at pH 5.0 <72>; #9# isoform CHSA2 <124>	7.0
3.2.1.1	A0A2I7SX03	7.0	Laceyella sacchari	10650204,11162382,16023996,15736945,15364283,15358677,15517355,17690465,16927263,16959553,18552192,18626642,18387632,19585523,20039188,20495998,22613096,29607285,29752267,25907330,28709882,27904395,29030997,29729336,26657843,26740465	#192# optimum <241>; #35# deglycosylated recombinant ABA, at 37°C <137>; #71# isozyme AII <165>; #168# isozyme alpha-amylase I <154>; #192# amylase activity in vivo <358>	7.0
3.1.4.4	Q9T053	6.5-7.5	Arabidopsis thaliana	9507013,17098468	#7# recombinant protein <22>	7.0
3.2.1.4	P19487	7.0	Xanthomonas campestris pv. campestris	16348033,5416890,11118302,10705451,15604759,16532315,17320379,18051592,20381456,23070713,25886936,22868008,26992793,27444323,28010775,28811204,27843715,30547217,29355625	#34# recombinant protein <410>; #103# hydrolysis of carboxymethylcellulose <101>; #121# cellulase I <33>; #116# CMCase 1 <16>; #10# cellulase C <74>; #145# truncated enzyme form <105>; #20# substrate: carboxymethylcellulose <156>; #273# CBH6A, measured in various buffers at pH 3-11 (McIlvaine, Tris-HCl, glycine-NaOH) at 60°C for 30 min <351>; #305# xylanase activity of the fusion enzyme (EG-M-Xyn) of endoglucanase (cellulase) from Teleogryllus emma and xylanase from Thermomyces lanuginosus <448>	7.0
3.1.4.55	P16692	7.0	Escherichia coli	21830807	None	7.0
3.1.1.13	Q75NT4	7.0	Burkholderia cepacia	7329068,19426,12506971,12074697,11861500,11959857,16463077,18499049,19281875,20473956,19615880,26853742,30004170,26653879	#20# luteal CEase <32>; #6# free enzyme, coimmobilized enzyme <49>	7.0
3.2.1.4	F2VRY9	7.0	Phialophora sp. CGMCC 3328	16348033,5416890,11118302,10705451,15604759,16532315,17320379,18051592,20381456,23070713,25886936,22868008,26992793,27444323,28010775,28811204,27843715,30547217,29355625	#34# recombinant protein <410>; #103# hydrolysis of carboxymethylcellulose <101>; #121# cellulase I <33>; #116# CMCase 1 <16>; #10# cellulase C <74>; #145# truncated enzyme form <105>; #20# substrate: carboxymethylcellulose <156>; #273# CBH6A, measured in various buffers at pH 3-11 (McIlvaine, Tris-HCl, glycine-NaOH) at 60°C for 30 min <351>; #305# xylanase activity of the fusion enzyme (EG-M-Xyn) of endoglucanase (cellulase) from Teleogryllus emma and xylanase from Thermomyces lanuginosus <448>	7.0
5.3.1.14	A8CEF6	7.0	Aeribacillus pallidus	17653540,20852996,20822145,21761877,29124517	#16# recombinant enzyme <18>	7.0
3.2.1.4	Q9LCC5	7.0	Ruminococcus albus	16348033,5416890,11118302,10705451,15604759,16532315,17320379,18051592,20381456,23070713,25886936,22868008,26992793,27444323,28010775,28811204,27843715,30547217,29355625	#34# recombinant protein <410>; #103# hydrolysis of carboxymethylcellulose <101>; #121# cellulase I <33>; #116# CMCase 1 <16>; #10# cellulase C <74>; #145# truncated enzyme form <105>; #20# substrate: carboxymethylcellulose <156>; #273# CBH6A, measured in various buffers at pH 3-11 (McIlvaine, Tris-HCl, glycine-NaOH) at 60°C for 30 min <351>; #305# xylanase activity of the fusion enzyme (EG-M-Xyn) of endoglucanase (cellulase) from Teleogryllus emma and xylanase from Thermomyces lanuginosus <448>	7.0
2.7.4.16	A3MTW6	7.0	Pyrobaculum calidifontis	26639844	None	7.0
5.3.1.14	D5LNE5	7.0	Thermoanaerobacterium saccharolyticum	17653540,20852996,20822145,21761877,29124517	#16# recombinant enzyme <18>	7.0
2.7.4.22	Q97ZE2	7.0	Saccharolobus solfataricus	17297917	#7# pH variation influences only turnover rate, at 60°C <13>; #18# variation of pH only influences the turnover number, at 60°C, 50 mM succinate/phosphate buffer, phosphate buffer, glycine buffer, assays are performed with 100 microM UMP, 500 microM ATP, and 10 mM MgCl2 <13>	7.0
2.7.6.2	F4IV16	7.0	Arabidopsis thaliana	17611796	#8# isozymes TPK1 or TPK2 <23>	7.0
3.2.1.1	B1VK33	6.5-7.5	Anabaena sp.	8226989,19756583	None	7.0
3.2.1.55	E3TBJ3	6.5-7.5	uncultured rumen bacterium	21720773	None	7.0
3.2.1.18	C6JSW6	7.0	Corynebacterium diphtheriae	20007980,21253654,23665536,26340137	#75# around pH 7.0 <183>; #118# in 50 mM Tris-HCl buffer <217>; #127# isoform Am2085 <251>	7.0
3.2.1.18	Q8AAK9	7.0	Bacteroides thetaiotaomicron	20007980,21253654,23665536,26340137	#75# around pH 7.0 <183>; #118# in 50 mM Tris-HCl buffer <217>; #127# isoform Am2085 <251>	7.0
3.1.1.3	P20261	7.0	Diutina rugosa	2958597,20147,10769148,11341932,14550014,10814595,11457462,8000858,9501511,1539972,15450204,16448188,15364929,16575565,17594086,17054124,12480114,15812860,18051356,15788423,17694331,19202310,18400514,21117873,21909675,20855204,21805187,25919623,21876790,25839031,22639089	#61# immobilized enzyme <305>; #61# free enzyme <163,296>; #134,149# recombinant enzyme <131,176>; #54# lipase II <26>; #81# lipase A activity with stirring <33>; #110# crude enzyme <66>; #96# about, broad optimum <61>; #17# optimum 2, inducible mycelium-bound enzyme <160>; #91# crude enzymatic extract <226>; #170# using 4-nitrophenyl palmitate as a substrate, for a fixed temperature at 70°C <272>; #74# optimal pH for transesterification <300>; #85# pH optimum at about 7.0 for isoforms FGL2-5 <304>; #199# enzyme immobilized on octyl-agarose or glyoxyl agarose <336>	7.0
