uniprot_id,reaction_type,fit_mean,fit_std,num_act,max_min_diff,enzyme_type,enzyme_type_sub,acceptor
Q9SQ69,,6.8,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9SQ70,oxidation,9.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9SQ70,reduction,6.8,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9SQ70,,6.8,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9SR62,,7.4,,1,,Hydrolases,ester bonds,
Q9SRL4,,6.5,,1,,Hydrolases,Glycosylases,
Q9SRT9,,6.8,,1,,Isomerases,Intramolecular transferases,
Q9SSM2,,6.125,,1,,Lyases,Carbon-carbon,
Q9STD7,,5.625,,1,,Hydrolases,Glycosylases,
Q9STR4,,8.0,,1,,Lyases,Carbon-sulfur,
Q9STX2,,8.0,,1,,Oxidoreductases,CH-CH group of donors,NAD+ or NADP+
Q9SU14,,8.5,,1,,Hydrolases,acid anhydrides,
Q9SU38,,7.900000000000001,,1,,Transferases,Glycosyltransferases,
Q9SUW4,,7.0,,1,,Hydrolases,ester bonds,
Q9SV43,,8.5,,1,,Hydrolases,ester bonds,
Q9SXA6,,8.0,,1,,Hydrolases,ester bonds,
Q9SXJ7,,7.5,,1,,Hydrolases,acid anhydrides,
Q9SXL5,,6.8,,1,,Oxidoreductases,peroxide as acceptor,NAD+ or NADP+
Q9SY73,,7.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9T065,,8.2,,1,,Lyases,Carbon-sulfur,
Q9T0A7,,8.0,,1,,Isomerases,Racemases and epimerases,
Q9TSX9,,7.5,,1,,Transferases,Acyltransferases,
Q9TTJ5,,7.1,,1,,Hydrolases,ester bonds,
Q9TTU2,,8.0,,1,,Transferases,phosphorus-containing groups,
Q9TUI8,,9.25,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q9TVN3,,7.0,,1,,Oxidoreductases,CH-NH2 group of donors,NAD+ or NADP+
Q9TW67,,7.5,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q9TZN8,,6.75,,1,,Hydrolases,ester bonds,
Q9U2Z2,,6.6,,1,,Transferases,sulfur-containing groups,
Q9U493,,7.5,,1,,Hydrolases,ester bonds,
Q9UBM1,,9.0,,1,,Transferases,one-carbon groups,
Q9UBT6,,7.0,,1,,Transferases,phosphorus-containing groups,
Q9UBX1,,6.0,,1,,Hydrolases,peptide bonds (peptidases),
Q9UBZ4,,7.0,,1,,Hydrolases,ester bonds,
Q9UH17,,6.0,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q9UHB4,,8.0,,1,,Oxidoreductases,iron-sulfur proteins as donors,NAD+ or NADP+
Q9UHJ6,,8.5,,1,,Transferases,phosphorus-containing groups,
Q9UJ70,,7.9,,1,,Transferases,phosphorus-containing groups,
Q9UJ83,,7.75,,1,,Lyases,Carbon-carbon,
Q9UJA2,,8.2,,1,,Transferases,phosphorus-containing groups,
Q9UK59,,7.0,,1,,Hydrolases,ester bonds,
Q9UKP4,,7.5,,1,,Hydrolases,peptide bonds (peptidases),
Q9UKR3,,8.0,,1,,Hydrolases,peptide bonds (peptidases),
Q9UL01,,5.5,,1,,Isomerases,Racemases and epimerases,
Q9ULC5,,8.75,,1,,Ligases,carbon-sulfur bonds,
Q9ULG1,,7.0,,1,,Hydrolases,acid anhydrides,
Q9UMR5,,7.0,,1,,Hydrolases,ester bonds,
Q9UNK4,,8.0,,1,,Hydrolases,ester bonds,
Q9UNP4,,6.1,,1,,Transferases,Glycosyltransferases,
Q9UQ49,,5.5,,1,,Hydrolases,Glycosylases,
Q9URV1,,7.8,,1,,Hydrolases,ester bonds,
Q9US55,,6.5,,1,,Hydrolases,Glycosylases,
Q9UT09,,7.0,,1,,Transferases,"alkyl or aryl groups, other than methyl groups",
Q9UUZ3,,3.75,,1,,Hydrolases,Glycosylases,
Q9UVQ2,,3.1666666666666665,,1,,Oxidoreductases,diphenols and related substances as donors,oxygen
Q9UVX6,,5.0,,1,,Hydrolases,Glycosylases,
Q9UVY4,,7.0,,1,,Oxidoreductases,CH-CH group of donors,oxygen
Q9UWJ5,,8.1,,1,,Lyases,Carbon-oxygen,
Q9UYV8,,7.4,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q9UZ14,,7.2,,1,,Ligases,carbon-oxygen bonds,
Q9UZV2,,11.0,,1,,Hydrolases,ester bonds,
Q9UZY0,,7.5,,1,,Lyases,Carbon-oxygen,
Q9V2B6,,6.0,,1,,Hydrolases,ester bonds,
Q9V2T0,,6.0,,1,,Hydrolases,Glycosylases,
Q9V2Z6,,7.5,,1,,Transferases,phosphorus-containing groups,
Q9V2Z7,,6.5,,1,,Transferases,phosphorus-containing groups,
Q9V5E1,,7.0,,1,,Lyases,Carbon-nitrogen,
Q9VA70,,7.0,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q9VDC6,,8.4,,1,,Ligases,carbon-nitrogen bonds,
Q9VIP7,,8.0,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q9VJG0,,7.6,,1,,Hydrolases,peptide bonds (peptidases),
Q9VK34,,9.0,,1,,Transferases,Acyltransferases,
Q9VLJ6,,8.6,,1,,Hydrolases,peptide bonds (peptidases),
Q9VMC9,,7.25,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q9VMW9,,6.5,,1,,Lyases,Carbon-oxygen,
Q9VSL4,,8.0,,1,,Transferases,"alkyl or aryl groups, other than methyl groups",
Q9VSL5,,8.0,,1,,Transferases,"alkyl or aryl groups, other than methyl groups",
Q9VUY9,,7.5,,1,,Isomerases,Intramolecular transferases,
Q9VY01,,6.6,,1,,Oxidoreductases,CH-OH group of donors,oxygen
Q9W1H4,,8.1,,1,,Ligases,phosphoric-ester bonds,
Q9W1L5,,7.0,,1,,Lyases,Carbon-nitrogen,
Q9W369,,7.0,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q9W3K5,,7.85,,1,,Ligases,carbon-nitrogen bonds,
Q9W401,,8.5,,1,,Transferases,Acyltransferases,
Q9W719,,10.0,,1,,Transferases,Glycosyltransferases,
Q9WUZ9,,7.0,,1,,Hydrolases,acid anhydrides,
Q9WVM4,,7.0,,1,,Transferases,one-carbon groups,
Q9WWF2,,7.8,,1,,Oxidoreductases,CH-NH group of donors,oxygen
Q9WX53,,7.5,,1,,Transferases,phosphorus-containing groups,
Q9WXN1,,8.0,,1,,Hydrolases,Glycosylases,
Q9WXP9,,7.5,,1,,Hydrolases,peptide bonds (peptidases),
Q9WXV5,,8.0,,1,,Ligases,phosphoric-ester bonds,
Q9WYB3,,7.833333333333333,,1,,Isomerases,Intramolecular oxidoreductases,
Q9WYB7,,4.5,,1,,Hydrolases,Glycosylases,
Q9WYC5,,5.699999999999999,,1,,Transferases,phosphorus-containing groups,
Q9WYD1,,9.0,,1,,Transferases,aldehyde or ketonic groups,
Q9WYD4,oxidation,8.45,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9WYD4,reduction,5.866666666666667,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9WYI0,,8.0,,1,,Transferases,"alkyl or aryl groups, other than methyl groups",
Q9WYJ1,,9.0,,1,,Lyases,Carbon-nitrogen,
Q9WYQ4,,7.9,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9WZ18,,7.0,,1,,Transferases,aldehyde or ketonic groups,
Q9WZ19,,7.0,,1,,Transferases,aldehyde or ketonic groups,
Q9WZR6,,7.5,,1,,Hydrolases,Glycosylases,
Q9X017,,8.666666666666666,,1,,Hydrolases,ester bonds,
Q9X0F2,,6.5,,1,,Hydrolases,Glycosylases,
Q9X0G9,,8.0,,1,,Isomerases,Intramolecular oxidoreductases,
Q9X0I6,,8.0,,1,,Hydrolases,ester bonds,
Q9X0V7,,7.0,,1,,Transferases,Glycosyltransferases,
Q9X108,,8.0,,1,,Hydrolases,Glycosylases,
Q9X1H4,,7.5,,1,,Hydrolases,ester bonds,
Q9X1L0,,7.75,,1,,Isomerases,Racemases and epimerases,
Q9X1S1,,9.2,,1,,Transferases,phosphorus-containing groups,
Q9X1T3,,9.5,,1,,Isomerases,Racemases and epimerases,
Q9X265,,9.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9X273,,6.6,,1,,Hydrolases,Glycosylases,
Q9X274,,6.6,,1,,Hydrolases,Glycosylases,
Q9X289,,7.9,,1,,Hydrolases,ester bonds,
Q9X290,,7.9,,1,,Hydrolases,ester bonds,
Q9X4A7,,8.0,,1,,Hydrolases,peptide bonds (peptidases),
Q9X4N0,,6.25,,1,,Lyases,Carbon-carbon,
Q9X584,,7.5,,1,,Hydrolases,Glycosylases,
Q9X5C9,,9.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9X5C9,oxidation,9.708333333333332,,2,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9X5T6,,7.25,,1,,Transferases,one-carbon groups,
Q9XB14,,7.25,,1,,Hydrolases,halide bonds,
Q9XB61,,8.5,,1,,Ligases,carbon-nitrogen bonds,
Q9XBQ3,,5.75,,1,,Hydrolases,Glycosylases,
Q9XBQ8,,8.0,,1,,Isomerases,Intramolecular transferases,
Q9XBQ9,,7.5,,1,,Oxidoreductases,NADH or NADPH,NAD+ or NADP+
Q9XC60,,9.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9XCW4,,7.166666666666667,,1,,Transferases,nitrogenous groups,
Q9XDP2,,9.0,,1,,Transferases,sulfur-containing groups,
Q9XEN6,,7.0,,1,,Hydrolases,Glycosylases,
Q9XFS9,,8.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9XGT8,,5.5,,1,,Hydrolases,Glycosylases,
Q9XGT9,,7.5,,1,,Oxidoreductases,"paired donors, with molecular oxygen",other
Q9XHM5,,7.6,,1,,Oxidoreductases,"paired donors, with molecular oxygen",other
Q9XJP3,,7.5,,1,,Hydrolases,Glycosylases,
Q9XTQ5,,7.0,,1,,Hydrolases,ester bonds,
Q9XU84,,8.0,,1,,Hydrolases,acid anhydrides,
Q9XXV0,,7.25,,1,,Hydrolases,peptide bonds (peptidases),
Q9XZT6,,8.0,,1,,Transferases,phosphorus-containing groups,
Q9Y006,,5.7,,1,,Hydrolases,peptide bonds (peptidases),
Q9Y217,,7.0,,1,,Hydrolases,ester bonds,
Q9Y285,,8.0,,1,,Ligases,carbon-oxygen bonds,
Q9Y295,,8.5,,1,,Hydrolases,acid anhydrides,
Q9Y2J8,,7.6,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q9Y2T3,,7.0,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q9Y303,,7.5,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q9Y3R4,,5.6,,1,,Hydrolases,Glycosylases,
Q9Y673,,6.25,,1,,Transferases,Glycosyltransferases,
Q9Y697,,8.0,,1,,Transferases,sulfur-containing groups,
Q9Y6K0,,8.0,,1,,Transferases,phosphorus-containing groups,
Q9Y763,,5.75,,1,,Oxidoreductases,NADH or NADPH,quinone
Q9Y7B2,,6.25,,1,,Isomerases,Intramolecular transferases,
Q9Y823,,7.5,,1,,Transferases,Acyltransferases,
Q9Y871,,6.7,,1,,Hydrolases,ester bonds,
Q9Y872,,8.0,,1,,Transferases,phosphorus-containing groups,
Q9Y8D9,,9.0,,1,,Oxidoreductases,superoxide as acceptor,NAD+ or NADP+
Q9Y8Y1,,6.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9YA11,,8.0,,1,,Oxidoreductases,aldehyde or oxo group of donors,iron-sulfur protein
Q9YA11,oxidation,8.219982305772177,1.7587677973639155,3,,Oxidoreductases,aldehyde or oxo group of donors,iron-sulfur protein
Q9YA13,,8.0,,1,,Oxidoreductases,aldehyde or oxo group of donors,iron-sulfur protein
Q9YA13,oxidation,8.219982305772177,1.7587677973639155,3,,Oxidoreductases,aldehyde or oxo group of donors,iron-sulfur protein
Q9YA34,,9.0,,1,,Transferases,Glycosyltransferases,
Q9YBX7,,8.5,,1,,Oxidoreductases,aldehyde or oxo group of donors,iron-sulfur protein
Q9YBX8,,8.5,,1,,Oxidoreductases,aldehyde or oxo group of donors,iron-sulfur protein
Q9YC65,oxidation,8.5,,1,,Oxidoreductases,CH-NH2 group of donors,NAD+ or NADP+
Q9YC65,reduction,8.25,,1,,Oxidoreductases,CH-NH2 group of donors,NAD+ or NADP+
Q9YEA1,oxidation,11.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9YEA1,,11.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9YET5,,11.0,,1,,Hydrolases,ester bonds,
Q9YEU4,,7.5,,1,,Oxidoreductases,CH-OH group of donors,other
Q9YGA6,,7.0,,1,,Translocases,carbohydrates and their derivatives,
Q9YGB3,,10.0,,1,,Lyases,Carbon-carbon,
Q9YGB4,,8.75,,1,,Transferases,Glycosyltransferases,
Q9YGB5,,5.5,,1,,Lyases,Carbon-carbon,
Q9YGB8,,6.5,,1,,Hydrolases,Glycosylases,
Q9YGI5,,7.5,,1,,Hydrolases,ester bonds,
Q9YI19,,9.0,,1,,Hydrolases,peptide bonds (peptidases),
Q9YSK2,,8.5,,1,,Hydrolases,peptide bonds (peptidases),
Q9Z0S1,,7.5,,1,,Hydrolases,ester bonds,
Q9Z122,,7.0,,1,,Oxidoreductases,"paired donors, with molecular oxygen",other
Q9Z1N4,,8.0,,1,,Hydrolases,ester bonds,
Q9Z2D1,,7.25,,1,,Hydrolases,ester bonds,
Q9Z2Q4,,6.5,,1,,Transferases,one-carbon groups,
Q9Z330,,7.25,,1,,Transferases,one-carbon groups,
Q9Z339,,7.75,,1,,Oxidoreductases,sulfur group of donors,quinone
Q9Z354,,6.3,,1,,Oxidoreductases,hydrogen as donor,NAD+ or NADP+
Q9Z4N5,,6.1,,1,,Hydrolases,Glycosylases,
Q9Z4P6,,8.0,,1,,Oxidoreductases,Catalysing the reaction X-H + Y-H = X-Y,disulfide
Q9Z4P9,,6.0,,1,,Hydrolases,Glycosylases,
Q9Z4Q7,,8.0,,1,,Oxidoreductases,Catalysing the reaction X-H + Y-H = X-Y,disulfide
Q9Z5P8,,8.5,,1,,Lyases,Carbon-oxygen,
Q9Z6J1,,9.5,,1,,Hydrolases,ester bonds,
Q9Z7D3,,8.0,,1,,Hydrolases,Glycosylases,
Q9Z962,,9.5,,1,,Hydrolases,ester bonds,
Q9ZAP8,,6.0,,1,,Hydrolases,Glycosylases,
Q9ZBB0,,6.7,,1,,Oxidoreductases,oxygenases,other
Q9ZDT9,,8.5,,1,,Hydrolases,acid anhydrides,
Q9ZEM7,,7.5,,1,,Lyases,Carbon-carbon,
Q9ZER2,,8.0,,1,,Ligases,carbon-sulfur bonds,
Q9ZFG9,,8.25,,1,,Lyases,Carbon-oxygen,
Q9ZFV4,,7.0,,1,,Transferases,"alkyl or aryl groups, other than methyl groups",
Q9ZG90,,6.0,,1,,Hydrolases,Glycosylases,
Q9ZGI2,,8.2,,1,,Transferases,Acyltransferases,
Q9ZH99,,7.1,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9ZHI0,,7.0,,1,,Ligases,phosphoric-ester bonds,
Q9ZHW3,,7.5,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q9ZJ98,,8.0,,1,,Lyases,Carbon-oxygen,
Q9ZK28,,8.0,,1,,Oxidoreductases,aldehyde or oxo group of donors,NAD+ or NADP+
Q9ZM18,,6.25,,1,,Hydrolases,peptide bonds (peptidases),
Q9ZN54,,8.8,,1,,Lyases,Carbon-oxygen,
Q9ZND9,,8.0,,1,,Lyases,Carbon-oxygen,
Q9ZNE0,,8.0,,1,,Lyases,Carbon-oxygen,
Q9ZNM8,,8.5,,1,,Hydrolases,peptide bonds (peptidases),
Q9ZNN8,,10.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q9ZNT0,,7.4,,1,,Hydrolases,acid anhydrides,
Q9ZPC0,,8.0,,1,,Isomerases,Intramolecular transferases,
Q9ZQC6,,6.5,,1,,Transferases,Glycosyltransferases,
Q9ZR27,,8.25,,1,,Transferases,Glycosyltransferases,
Q9ZS50,,6.0,,1,,Hydrolases,ester bonds,
Q9ZSJ0,,7.0,,1,,Transferases,Glycosyltransferases,
Q9ZSJ2,,7.0,,1,,Transferases,Glycosyltransferases,
Q9ZSK1,,8.5,,1,,Transferases,one-carbon groups,
Q9ZSK5,,8.0,,1,,Transferases,Glycosyltransferases,
Q9ZSS6,,8.0,,1,,Lyases,Carbon-nitrogen,
Q9ZSU4,,6.25,,1,,Transferases,Glycosyltransferases,
Q9ZSZ7,,6.7,,1,,Transferases,one-carbon groups,
Q9ZTX2,,5.0,,1,,Hydrolases,Glycosylases,
Q9ZUC1,,6.25,,1,,Oxidoreductases,CH-CH group of donors,NAD+ or NADP+
Q9ZUJ5,,7.5,,1,,Hydrolases,peptide bonds (peptidases),
Q9ZUZ2,,8.0,,1,,Transferases,phosphorus-containing groups,
Q9ZV40,,5.2,,1,,Transferases,Glycosyltransferases,
Q9ZVN4,,5.0,,1,,Hydrolases,ester bonds,
Q9ZWB7,,8.2,,1,,Transferases,Acyltransferases,
Q9ZWQ9,,5.0,,1,,Oxidoreductases,"paired donors, with molecular oxygen",other
Q9ZWR1,,7.4,,1,,Isomerases,Intramolecular lyases,
Q9ZWR8,,8.25,,1,,Transferases,Acyltransferases,
R4J7Z9,,7.0,,1,,Hydrolases,Glycosylases,
R4N4U2,,8.0,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
R4WHQ8,,5.5,,1,,Hydrolases,Glycosylases,
R4ZGN4,,8.5,,1,,Oxidoreductases,CH or CH2 groups,oxygen
R7AF73,oxidation,9.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
R7AF73,reduction,6.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
R7AM69,,7.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
R7B6R4,oxidation,10.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
R7B6R4,reduction,7.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
R9QMW8,,7.8,,1,,Lyases,Carbon-oxygen,
R9UAM1,,6.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
R9UQG9,,6.625,,1,,Hydrolases,Glycosylases,
R9UTQ8,,7.5,,1,,Oxidoreductases,"paired donors, with molecular oxygen",other
R9W5L0,,5.333333333333333,,1,,Hydrolases,Glycosylases,
R9XVW6,,6.0,,1,,Lyases,Carbon-oxygen,
R9YJZ9,,7.0,,1,,Transferases,one-carbon groups,
S0AUN2,,8.5,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
S4S6Z0,,7.5,,1,,Oxidoreductases,CH-NH2 group of donors,oxygen
S4T8N6,,8.0,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
S4UF58,,8.0,,1,,Transferases,nitrogenous groups,
S4UL39,,7.5,,1,,Oxidoreductases,oxygenases,other
S4W784,,5.066666666666666,,1,,Oxidoreductases,peroxide as acceptor,NAD+ or NADP+
S5FPI8,,8.0,,1,,Oxidoreductases,aldehyde or oxo group of donors,oxygen
S5M6X9,,5.8,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
S5M744,,7.0,,1,,Ligases,carbon-sulfur bonds,
S5MPT0,,9.0,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
S5MW00,,6.1,,1,,Oxidoreductases,diphenols and related substances as donors,oxygen
S5S2B8,,7.0,,1,,Hydrolases,peptide bonds (peptidases),
S5S833,,6.25,,1,,Transferases,Glycosyltransferases,
S5SPJ1,,7.0,,1,,Oxidoreductases,"paired donors, with molecular oxygen",other
S5U3X4,,6.5,,1,,Hydrolases,Glycosylases,
S5UBI8,,8.95,,1,,Lyases,Carbon-oxygen,
S5UGW5,,6.0,,1,,Transferases,Glycosyltransferases,
S5YEW8,,6.0,,1,,Isomerases,Intramolecular transferases,
S5YUC5,,6.6,,1,,Oxidoreductases,aldehyde or oxo group of donors,NAD+ or NADP+
S5Z061,,6.6,,1,,Oxidoreductases,aldehyde or oxo group of donors,NAD+ or NADP+
S5ZJC7,,4.75,,1,,Hydrolases,ester bonds,
S6B1F6,,5.75,,1,,Lyases,Carbon-oxygen,
S6BFC0,,9.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
S6BKQ9,,7.5,,1,,Hydrolases,peptide bonds (peptidases),
S6D3Q2,,5.0,,1,,Oxidoreductases,CH-OH group of donors,quinone
S6DXG7,,10.0,,1,,Hydrolases,Glycosylases,
S7ZRR2,,7.0,,1,,Hydrolases,Glycosylases,
SMQ77851,,6.75,,1,,Transferases,Glycosyltransferases,
T1NXM1,,7.0,,1,,Oxidoreductases,"paired donors, with molecular oxygen",other
T1NXM4,,7.0,,1,,Oxidoreductases,"paired donors, with molecular oxygen",other
T1RPY0,,7.5,,1,,Lyases,Carbon-oxygen,
T1SEU9,reduction,5.75,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
T1SEU9,,5.75,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
T1SEV0,reduction,5.75,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
T1SEV0,,5.75,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
T1T1K2,,8.0,,1,,Oxidoreductases,superoxide as acceptor,NAD+ or NADP+
T1WDH2,,9.0,,1,,Hydrolases,Glycosylases,
T1WE96,,9.0,,1,,Hydrolases,Glycosylases,
T1WFD0,,6.0,,1,,Hydrolases,Glycosylases,
T1WUT6,reduction,5.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
T1WUU2,reduction,5.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
T1WVG5,reduction,5.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
T1WW77,reduction,5.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
T1WW82,reduction,5.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
T1WWB5,reduction,6.0,,1,,Oxidoreductases,aldehyde or oxo group of donors,NAD+ or NADP+
T1WWB9,reduction,5.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
T1WWR8,reduction,5.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
T1Z249,,8.8,,1,,Hydrolases,Glycosylases,
T2HRP0,,5.0,,1,,Hydrolases,Glycosylases,
T2KMH5,,8.0,,1,,Lyases,Carbon-oxygen,
T2KNC2,,8.5,,1,,Lyases,Carbon-oxygen,
U3GSN9,,7.4,,1,,Hydrolases,Glycosylases,
U3KRF2,,7.5,,1,,Lyases,Carbon-oxygen,
U3LXJ8,,7.3,,1,,Oxidoreductases,"paired donors, with molecular oxygen",other
U3NEE3,,8.0,,1,,Transferases,one-carbon groups,
U3PAU3,,7.0,,1,,Hydrolases,Glycosylases,
U3RD44,,7.0,,1,,Transferases,"alkyl or aryl groups, other than methyl groups",
U5HT00,,3.6,,1,,Hydrolases,peptide bonds (peptidases),
U5JE22,,9.0,,1,,Transferases,phosphorus-containing groups,
U5KC58,,4.0,,1,,Hydrolases,Glycosylases,
U5LKV8,,5.0,,1,,Hydrolases,Glycosylases,
U5PUZ1,,6.7,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
U5PZT6,,7.5,,1,,Lyases,Carbon-oxygen,
U5S003,,7.5,,1,,Oxidoreductases,"paired donors, with molecular oxygen",other
U6A629,,5.5,,1,,Hydrolases,Glycosylases,
U6A8H3,,7.0,,1,,Hydrolases,Glycosylases,
U6BLZ9,,4.7,,1,,Hydrolases,Glycosylases,
U6BQJ3,,10.5,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
U6BYK3,,8.5,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
U6C6H1,,7.2,,1,,Hydrolases,ester bonds,
V2XS39,,3.0,,1,,Oxidoreductases,peroxide as acceptor,NAD+ or NADP+
V4GH04,,9.0,,1,,Oxidoreductases,aldehyde or oxo group of donors,NAD+ or NADP+
V5LU01,,8.0,,1,,Hydrolases,peptide bonds (peptidases),
V5NC32,,6.5,,1,,Oxidoreductases,CH-OH group of donors,other
V5NQ89,,7.0,,1,,Oxidoreductases,CH-OH group of donors,oxygen
V5QQC6,,7.5,,1,,Hydrolases,ester bonds,
V5QZ74,,8.0,,1,,Hydrolases,peptide bonds (peptidases),
V5T827,,7.25,,1,,Lyases,Carbon-oxygen,
V5XKC3,,7.0,,1,,Oxidoreductases,Oxidizing metal ions,NAD+ or NADP+
V5YM14,,8.0,,1,,Hydrolases,peptide bonds (peptidases),
V5YMB3,,8.5,,1,,Hydrolases,peptide bonds (peptidases),
V5YXI5,,8.75,,1,,Lyases,Carbon-oxygen,
V9I378,,8.0,,1,,Transferases,Acyltransferases,
V9N2L5,,7.0,,1,,Lyases,Carbon-oxygen,
V9PD44,,4.0,,1,,Hydrolases,Glycosylases,
V9PVN6,,6.25,,1,,Hydrolases,Glycosylases,
V9SCJ1,,7.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
V9SDP6,,7.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
V9SFA1,,7.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
V9TXH2,,6.5,,1,,Hydrolases,Glycosylases,
W0BU85,,7.0,,1,,Hydrolases,Glycosylases,
W0DKT4,,8.75,,1,,Oxidoreductases,sulfur group of donors,cytochrome
W0DP88,,8.75,,1,,Oxidoreductases,sulfur group of donors,cytochrome
W0HFK8,,5.5,,1,,Hydrolases,Glycosylases,
W0HJ53,,5.5,,1,,Hydrolases,Glycosylases,
W0KM71,,8.0,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
W0M1M6,,8.75,,1,,Hydrolases,ester bonds,
W0SKS3,,8.2,,1,,Transferases,"alkyl or aryl groups, other than methyl groups",
W0SLW8,,7.5,,1,,Transferases,Acyltransferases,
W1Q801,,6.5,,1,,Oxidoreductases,CH or CH2 groups,NAD+ or NADP+
W3VKA4,,8.0,,1,,Hydrolases,ester bonds,
W5DYE3,,8.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
W5EP13,,7.0,,1,,Hydrolases,ester bonds,
W5PS11,,8.149999999999999,,1,,Transferases,nitrogenous groups,
W5RWH8,,7.3,,1,,Hydrolases,peptide bonds (peptidases),
W5U174,,7.980000000000001,,1,,Oxidoreductases,oxygenases,other
W5ZNX7,,4.833333333333333,,1,,Hydrolases,Glycosylases,
W5ZSQ6,,9.0,,1,,Oxidoreductases,peroxide as acceptor,NAD+ or NADP+
W6E7E9,,6.0,,1,,Lyases,Carbon-oxygen,
W6HUT3,,7.5,,1,,Lyases,Carbon-oxygen,
W7JLR6,,7.5,,1,,Lyases,Carbon-oxygen,
W7S058,,8.5,,1,,Oxidoreductases,CH-NH2 group of donors,NAD+ or NADP+
W8CR80,,9.8,,1,,Lyases,Carbon-oxygen,
W8CV45,oxidation,11.0,,1,,Oxidoreductases,CH-NH2 group of donors,NAD+ or NADP+
W8CV45,reduction,7.5,,1,,Oxidoreductases,CH-NH2 group of donors,NAD+ or NADP+
